,ExperimentName,Parameters,nbCasCovidConnuTotal-repli1,nbCasCovidConnuTotal-repli2,nbCasCovidConnuTotal-repli3,nbCasCovidConnuTotal-Mean,nbCasCovidConnuTotal-Std,nbMortTotal-repli1,nbMortTotal-repli2,nbMortTotal-repli3,nbMortTotal-Mean,nbMortTotal-Std,epidemic_duration-repli1,epidemic_duration-repli2,epidemic_duration-repli3,epidemic_duration-Mean,epidemic_duration-Std,tauxDeMortCasConnu-repli1,tauxDeMortCasConnu-repli2,tauxDeMortCasConnu-repli3,tauxDeMortCasConnu-Mean,tauxDeMortCasConnu-Std,tauxMortalitePopulationGlobale-repli1,tauxMortalitePopulationGlobale-repli2,tauxMortalitePopulationGlobale-repli3,tauxMortalitePopulationGlobale-Mean,tauxMortalitePopulationGlobale-Std,epidemicDuration-repli1,epidemicDuration-repli2,epidemicDuration-repli3,epidemicDuration-Mean,epidemicDuration-Std
535,"[1, 0, 2, 2, 2, 0]-variantVaccin108-variantDpt1","[1, 0, 2, 2, 2, 0]",1436.0,741.0,400632.0,134269.66666666666,188346.8258653582,5.0,5.0,1880.0,630.0,883.8834764831844,,,,,,0.34818941504178275,0.6747638326585695,0.4692585714570978,0.49740393971915003,0.13480067723962114,0.00023090176838428336,0.00023090176838428336,0.08681906491249054,0.029093622816419706,0.04081805155312308,89.0,69.0,364.0,174.0,134.59816739713312
536,"[1, 0, 2, 2, 2, 1]-variantVaccin108-variantDpt2","[1, 0, 2, 2, 2, 1]",29985410.0,30030119.0,30028928.0,30014819.0,20800.986851589518,87033.0,86040.0,86379.0,86484.0,412.1334735252646,,,,,,0.29025115881356967,0.28651235114985724,0.2876526261610138,0.2881387120414802,0.0015645830752312958,4.019214721557867,3.9733576303567477,3.9890127702532023,3.993861707389272,0.019032469569468254,364.0,364.0,364.0,364.0,0.0
537,"[1, 0, 2, 2, 2, 2]-variantVaccin108-variantDpt3","[1, 0, 2, 2, 2, 2]",31432666.0,2153465.0,31432083.0,21672738.0,13802210.304183627,83684.0,6336.0,84136.0,58052.0,36569.19986363752,,,,,,0.26623258746171896,0.2942234956221717,0.2676755466699423,0.276043876584611,0.012868422438467456,3.8645567170940733,0.29259872089656386,3.8854302369560125,2.6808618916488833,1.6887785833824396,363.0,17.0,360.0,246.66666666666666,162.4034756059392
538,"[1, 0, 2, 2, 2, 3]-variantVaccin108-variantDpt4","[1, 0, 2, 2, 2, 3]",2165337.0,2165330.0,2165346.0,2165337.6666666665,6.548960901462833,5768.0,5927.0,5822.0,5839.0,66.01514977639603,,,,,,0.26637885927225186,0.27372271201156406,0.26887157987684185,0.2696577170535526,0.0030492132329100786,0.26636828000810925,0.2737109562427295,0.2688620191066595,0.2696470851191661,0.003048602964704655,9.0,9.0,10.0,9.333333333333334,0.4714045207910317
539,"[1, 0, 2, 2, 2, 4]-variantVaccin108-variantDpt5","[1, 0, 2, 2, 2, 4]",2165420.0,2165422.0,2165421.0,2165421.0,0.816496580927726,5912.0,5964.0,5956.0,5944.0,22.861904265976328,,,,,,0.2730186291804823,0.27541975651859085,0.2750504405378908,0.2744962754123213,0.0010556758856300327,0.27301825093757665,0.2754196293287732,0.2750501864993583,0.27449602225523606,0.0010557708247292143,8.0,8.0,8.0,8.0,0.0
540,"[1, 1, 0, 0, 0, 0]-variantVaccin109-variantDpt1","[1, 1, 0, 0, 0, 0]",463750.0,413509.0,469882.0,449047.0,25253.546800400138,5949.0,5335.0,6161.0,5815.0,350.27227504709344,,,,,,1.2828032345013478,1.2901774810221784,1.311180253765839,1.294720323096455,0.012021976159467016,0.27472692402362037,0.24637218686603032,0.284517159003114,0.2685387566309216,0.01617569754487201,105.0,111.0,109.0,108.33333333333333,2.494438257849294
541,"[1, 1, 0, 0, 0, 1]-variantVaccin109-variantDpt2","[1, 1, 0, 0, 0, 1]",2010180.0,2010164.0,2010329.0,2010224.3333333333,74.29819797425925,28373.0,28044.0,28613.0,28343.333333333332,233.23855217828427,,,,,,1.411465639892945,1.3951100507222296,1.423299370401561,1.409958353672245,0.011557490206477061,1.3102751748734542,1.2950818385137686,1.3213584597558998,1.3089051577143742,0.010771038830671075,49.0,51.0,45.0,48.333333333333336,2.494438257849294
542,"[1, 1, 0, 0, 0, 2]-variantVaccin109-variantDpt3","[1, 1, 0, 0, 0, 2]",2144774.0,2144714.0,2144646.0,2144711.3333333335,52.28979080300688,17207.0,16970.0,17145.0,17107.333333333332,100.35381850676579,,,,,,0.8022756710030988,0.7912476908343024,0.7994326336374394,0.7976519984916135,0.0046749034066851675,0.7946253457176727,0.7836806018962577,0.7917621637897077,0.7900227038012128,0.004634374831465555,29.0,25.0,25.0,26.333333333333332,1.8856180831641267
543,"[1, 1, 0, 0, 0, 3]-variantVaccin109-variantDpt4","[1, 1, 0, 0, 0, 3]",2163294.0,2163243.0,2163242.0,2163259.6666666665,24.280765135299085,15993.0,15767.0,15943.0,15901.0,96.92608867929556,,,,,,0.7392892505595633,0.728859402295535,0.7369956759345464,0.7350481095965482,0.004475130886975338,0.7385623963539687,0.7281256364229991,0.7362533786701259,0.7343138038156979,0.004476081055724237,11.0,11.0,11.0,11.0,0.0
544,"[1, 1, 0, 0, 0, 4]-variantVaccin109-variantDpt5","[1, 1, 0, 0, 0, 4]",2165025.0,2165015.0,2165037.0,2165025.6666666665,8.993825042154695,16148.0,16460.0,16274.0,16294.0,128.15615474880636,,,,,,0.7458574381358183,0.7602718687861285,0.7516730660954063,0.7526007910057843,0.005921118018029631,0.7457203511738816,0.7601286215210608,0.7515390757371654,0.7524626828107026,0.005918296552165813,9.0,9.0,10.0,9.333333333333334,0.4714045207910317
545,"[1, 1, 0, 0, 1, 0]-variantVaccin110-variantDpt1","[1, 1, 0, 0, 1, 0]",58780.0,42706.0,45082.0,48856.0,7084.051383212857,575.0,441.0,418.0,478.0,69.2290882986817,,,,,,0.9782238856753998,1.0326417833559687,0.9271993256732176,0.979354998234862,0.04305413284274668,0.026553703364192587,0.020365535971493792,0.01930338783692609,0.02207420905753749,0.0031970237823594604,364.0,364.0,364.0,364.0,0.0
546,"[1, 1, 0, 0, 1, 1]-variantVaccin110-variantDpt2","[1, 1, 0, 0, 1, 1]",1811151.0,1810139.0,1810662.0,1810650.6666666667,413.2249857993692,23575.0,23554.0,23878.0,23669.0,148.03377992877165,,,,,,1.3016584481360196,1.3012260384423517,1.3187441941124296,1.307209560230267,0.008158127997379664,1.088701837931896,1.087732050504682,1.1026944850959837,1.0930427911775205,0.00683625231323271,60.0,54.0,53.0,55.666666666666664,3.091206165165235
547,"[1, 1, 0, 0, 1, 2]-variantVaccin110-variantDpt3","[1, 1, 0, 0, 1, 2]",2075989.0,2075637.0,2075880.0,2075835.3333333333,147.13334843679124,11917.0,12049.0,11762.0,11909.333333333334,117.29260656817017,,,,,,0.5740396504991115,0.5804964933656511,0.5666030791760603,0.573713074346941,0.005676661486487487,0.5503312747671009,0.556427081452446,0.5431733199471881,0.5499772253889117,0.005416614054998522,36.0,32.0,28.0,32.0,3.265986323710904
548,"[1, 1, 0, 0, 1, 3]-variantVaccin110-variantDpt4","[1, 1, 0, 0, 1, 3]",2154578.0,2154640.0,2154593.0,2154603.6666666665,26.411277052720408,10922.0,10806.0,10742.0,10823.333333333334,74.49981357172796,,,,,,0.5069206127603642,0.5015222960680206,0.49856283762176895,0.5023352488167179,0.003460132024989886,0.5043818228586285,0.4990249018321131,0.4960693591967944,0.49982536129584537,0.0034404277396022634,13.0,13.0,13.0,13.0,0.0
549,"[1, 1, 0, 0, 1, 4]-variantVaccin110-variantDpt5","[1, 1, 0, 0, 1, 4]",2163587.0,2163502.0,2163527.0,2163538.6666666665,35.66822426505449,10988.0,10941.0,10848.0,10925.666666666666,58.174068296984544,,,,,,0.507860326393161,0.5057078754722668,0.5014034953111286,0.5049905657255188,0.0026843455887869314,0.507429726201301,0.5052592495784888,0.5009644766865411,0.5045511508221102,0.0026864990487763534,11.0,10.0,10.0,10.333333333333334,0.4714045207910317
550,"[1, 1, 0, 0, 2, 0]-variantVaccin111-variantDpt1","[1, 1, 0, 0, 2, 0]",1215.0,544.0,1003.0,920.6666666666666,280.052772804619,7.0,3.0,8.0,6.0,2.160246899469287,,,,,,0.5761316872427984,0.5514705882352942,0.7976071784646062,0.6417364846475663,0.11067609601691637,0.0003232624757379967,0.00013854106103057003,0.00036944282941485336,0.00027708212206114,9.976096584682469e-05,75.0,73.0,79.0,75.66666666666667,2.494438257849294
551,"[1, 1, 0, 0, 2, 1]-variantVaccin111-variantDpt2","[1, 1, 0, 0, 2, 1]",1547652.0,1546609.0,1549306.0,1547855.6666666667,1110.424043127469,12436.0,12871.0,12852.0,12719.666666666666,200.73254732493072,,,,,,0.8035398138599633,0.8322077525735334,0.8295327069023162,0.8217600911119377,0.012929883853303662,0.5742988783253896,0.5943873321748222,0.593509905454962,0.5873987053183912,0.009269900029921646,67.0,68.0,76.0,70.33333333333333,4.0276819911981905
552,"[1, 1, 0, 0, 2, 2]-variantVaccin111-variantDpt3","[1, 1, 0, 0, 2, 2]",1995417.0,1995028.0,1995469.0,1995304.6666666667,196.7813225102649,8337.0,7870.0,8209.0,8138.666666666667,197.03186431528164,,,,,,0.417807405670093,0.3944806789679143,0.4113819858890316,0.407890023509013,0.009838001003155518,0.38500560860395405,0.363439383436862,0.3790945233333164,0.3758465051247108,0.009099001179690137,37.0,37.0,43.0,39.0,2.8284271247461903
553,"[1, 1, 0, 0, 2, 3]-variantVaccin111-variantDpt4","[1, 1, 0, 0, 2, 3]",2145541.0,2145521.0,2145533.0,2145531.6666666665,8.219218670625303,5954.0,5815.0,5928.0,5899.0,60.33793720924396,,,,,,0.2775057666108455,0.27102974056184953,0.276294981247084,0.27494349613992636,0.0028112408106232196,0.2749578257920046,0.2685387566309215,0.2737571365964064,0.2724179063397775,0.0027864272804548683,15.0,15.0,16.0,15.333333333333334,0.4714045207910317
554,"[1, 1, 0, 0, 2, 4]-variantVaccin111-variantDpt5","[1, 1, 0, 0, 2, 4]",2161920.0,2161975.0,2161985.0,2161960.0,28.577380332470412,5886.0,5928.0,5742.0,5852.0,79.64923100695951,,,,,,0.27225799289520425,0.2741937348951769,0.2655892617201322,0.27068032983683776,0.003685648310163504,0.27181756174197835,0.2737571365964064,0.265167590812511,0.27024742971696525,0.0036782296579910547,12.0,12.0,12.0,12.0,0.0
555,"[1, 1, 0, 1, 0, 0]-variantVaccin112-variantDpt1","[1, 1, 0, 1, 0, 0]",307580.0,248768.0,305792.0,287380.0,27312.562970179126,4363.0,3458.0,4215.0,4012.0,396.3693563668446,,,,,,1.4184927498536966,1.3900501672240801,1.3783879238174968,1.3956436136317578,0.01684367833709201,0.20148488309212564,0.15969166301457038,0.19465019074795087,0.18527557895154897,0.018304477063688915,85.0,86.0,89.0,86.66666666666667,1.699673171197595
556,"[1, 1, 0, 1, 0, 1]-variantVaccin112-variantDpt2","[1, 1, 0, 1, 0, 1]",1921239.0,1921831.0,1922281.0,1921783.6666666667,426.7093728627119,28952.0,28541.0,29069.0,28854.0,226.4199637841151,,,,,,1.5069442167268101,1.4850941628061989,1.5122138750786174,1.5014174182038753,0.011741062554684623,1.3370135996523542,1.3180334742911664,1.3424167010325465,1.3324879249920223,0.010456154007051431,45.0,46.0,47.0,46.0,0.816496580927726
557,"[1, 1, 0, 1, 0, 2]-variantVaccin112-variantDpt3","[1, 1, 0, 1, 0, 2]",2074681.0,2074928.0,2074720.0,2074776.3333333333,108.41996536103896,17081.0,16808.0,16845.0,16911.333333333332,120.91962436079412,,,,,,0.8233072939888108,0.810052204221062,0.811916788771497,0.8150920956604567,0.005858684810721876,0.7888066211543887,0.7761993846006069,0.7779080576866506,0.7809713544805487,0.005584111019454098,23.0,24.0,26.0,24.333333333333332,1.247219128924647
558,"[1, 1, 0, 1, 0, 3]-variantVaccin112-variantDpt4","[1, 1, 0, 1, 0, 3]",2130340.0,2130096.0,2130398.0,2130278.0,130.85360777092342,15829.0,15832.0,15766.0,15809.0,30.430248109405877,,,,,,0.7430269346677056,0.7432528862548917,0.7400495118752458,0.7421097775992811,0.0014597453362747512,0.7309888183509642,0.7311273594119948,0.7280794560693223,0.7300652112774272,0.0014052796201668163,13.0,13.0,13.0,13.0,0.0
559,"[1, 1, 0, 1, 0, 4]-variantVaccin112-variantDpt5","[1, 1, 0, 1, 0, 4]",2150514.0,2150484.0,2150559.0,2150519.0,30.822070014844883,16019.0,16164.0,15820.0,16001.0,141.0130017646127,,,,,,0.7448916863596331,0.7516447460199658,0.7356226915885591,0.7440530413227192,0.006567802837793616,0.7397630855495669,0.7464592368327112,0.7305731951678724,0.7389318391833836,0.006512030294525054,12.0,12.0,11.0,11.666666666666666,0.4714045207910317
560,"[1, 1, 0, 1, 1, 0]-variantVaccin113-variantDpt1","[1, 1, 0, 1, 1, 0]",2729.0,1716.0,1615.0,2020.0,503.03147681498683,36.0,27.0,16.0,26.333333333333332,8.178562764256865,,,,,,1.31916452913155,1.5734265734265735,0.9907120743034057,1.2944343922871762,0.23853403897326295,0.0016624927323668401,0.0012468695492751302,0.0007388856588297067,0.0012160826468238925,0.00037768892102175256,92.0,95.0,91.0,92.66666666666667,1.699673171197595
561,"[1, 1, 0, 1, 1, 1]-variantVaccin113-variantDpt2","[1, 1, 0, 1, 1, 1]",1256634.0,1256664.0,1255853.0,1256383.6666666667,375.43781849402916,20065.0,20174.0,20150.0,20129.666666666668,46.764183825753754,,,,,,1.5967258565342017,1.6053614967883223,1.6044871493717816,1.6021915008981018,0.0038812431071911214,0.926608796526129,0.9316424550769065,0.9305341265886619,0.9295951260638992,0.0021595865484828622,62.0,59.0,59.0,60.0,1.4142135623730951
562,"[1, 1, 0, 1, 1, 2]-variantVaccin113-variantDpt3","[1, 1, 0, 1, 1, 2]",1638683.0,1639280.0,1640455.0,1639472.6666666667,736.1323854368104,11534.0,11636.0,11503.0,11557.666666666666,56.81744645988785,,,,,,0.703857915167241,0.7098238250939437,0.7012078965896656,0.7049632122836168,0.0036032223804357113,0.5326441993088649,0.5373545953839042,0.5312126083448823,0.5337371343458838,0.0026238497725334714,35.0,37.0,33.0,35.0,1.632993161855452
563,"[1, 1, 0, 1, 1, 3]-variantVaccin113-variantDpt4","[1, 1, 0, 1, 1, 3]",1963802.0,1964488.0,1963506.0,1963932.0,411.30361859174866,10575.0,10514.0,10509.0,10532.666666666666,30.00370347510824,,,,,,0.5384962435113112,0.5352030656333864,0.5352160879569505,0.536305132367216,0.0015493586693771664,0.4883572401327593,0.485540238558471,0.4853093367900867,0.48640227182710566,0.0013855816380960438,74.0,40.0,45.0,53.0,14.98888477061141
564,"[1, 1, 0, 1, 1, 4]-variantVaccin113-variantDpt5","[1, 1, 0, 1, 1, 4]",2085274.0,2085145.0,9543967.0,4571462.0,3516092.0053784144,10676.0,10740.0,48414.0,23276.666666666668,17774.798064175644,,,,,,0.5119710886914621,0.5150720933076597,0.5072733382250798,0.511438840074734,0.003205995597005006,0.4930214558541218,0.49597699848944066,2.2357756429113387,1.074924699084967,0.8208464611383385,19.0,17.0,363.0,133.0,162.63660924486427
565,"[1, 1, 0, 1, 2, 0]-variantVaccin114-variantDpt1","[1, 1, 0, 1, 2, 0]",114.0,105.0,86.0,101.66666666666667,11.671427600007732,0.0,0.0,1.0,0.3333333333333333,0.4714045207910317,,,,,,0.0,0.0,1.1627906976744187,0.3875968992248062,0.5481447916174788,0.0,0.0,4.618035367685667e-05,1.539345122561889e-05,2.1769627494998973e-05,22.0,19.0,16.0,19.0,2.449489742783178
566,"[1, 1, 0, 1, 2, 1]-variantVaccin114-variantDpt2","[1, 1, 0, 1, 2, 1]",1817.0,1275.0,1352.0,1481.3333333333333,239.42477361840028,20.0,6.0,14.0,13.333333333333334,5.734883511361751,,,,,,1.1007154650522841,0.4705882352941176,1.0355029585798818,0.8689355529754278,0.2829294457139734,0.0009236070735371334,0.00027708212206114006,0.0006465249514759934,0.0006157380490247556,0.0002648389488502593,59.0,42.0,57.0,52.666666666666664,7.586537784494028
567,"[1, 1, 0, 1, 2, 2]-variantVaccin114-variantDpt3","[1, 1, 0, 1, 2, 2]",810241.0,808046.0,809283.0,809190.0,898.5147003063815,7199.0,6971.0,7170.0,7113.333333333333,101.33881564117253,,,,,,0.8885010756058999,0.8626984107340424,0.8859694322010966,0.8790563061803462,0.011612862471025474,0.33245236611969115,0.3219232454813678,0.3311131358630623,0.32849624915470704,0.00467986234750313,87.0,88.0,82.0,85.66666666666667,2.6246692913372702
568,"[1, 1, 0, 1, 2, 3]-variantVaccin114-variantDpt4","[1, 1, 0, 1, 2, 3]",1738524.0,1735007.0,1737687.0,1737072.6666666667,1500.0836272984545,8193.0,7986.0,8093.0,8090.666666666667,84.52350100547316,,,,,,0.4712618289997722,0.46028632737504804,0.4657340476161702,0.46576073466366347,0.004480769511847908,0.3783556376744867,0.36879630446337736,0.37373760230680103,0.3736298481482217,0.003903325170438911,78.0,70.0,75.0,74.33333333333333,3.2998316455372216
569,"[1, 1, 0, 1, 2, 4]-variantVaccin114-variantDpt5","[1, 1, 0, 1, 2, 4]",8227143.0,8337409.0,8336650.0,8300400.666666667,51801.919619085755,37027.0,37346.0,37788.0,37387.0,312.0267082585506,,,,,,0.4500590302125538,0.4479329249650581,0.4532755963126676,0.45042251716342646,0.0021962280322912714,1.7099199555929718,1.7246514884158892,1.7450632047410597,1.72654488291664,0.01440950374400521,364.0,364.0,364.0,364.0,0.0
570,"[1, 1, 0, 2, 0, 0]-variantVaccin115-variantDpt1","[1, 1, 0, 2, 0, 0]",660978.0,706518.0,721152.0,696216.0,25623.2442910729,7305.0,8215.0,8531.0,8017.0,519.7255686096911,,,,,,1.1051805052513095,1.1627446151407324,1.1829683617323394,1.150297827374794,0.03295380148274314,0.33734748360943795,0.37937160545537757,0.39396459721726423,0.3702278954273599,0.02400111057330098,135.0,153.0,134.0,140.66666666666666,8.73053390247253
571,"[1, 1, 0, 2, 0, 1]-variantVaccin115-variantDpt2","[1, 1, 0, 2, 0, 1]",2048421.0,2048288.0,2047995.0,2048234.6666666667,177.95567488063486,26849.0,26490.0,26634.0,26657.666666666668,147.51346454551944,,,,,,1.3107168887645655,1.293275164430002,1.3004914562779695,1.3014945031575123,0.007155790858814813,1.2398963158699248,1.2233175688999331,1.2299675398294005,1.2310604748664196,0.006812223964810575,46.0,47.0,41.0,44.666666666666664,2.6246692913372702
572,"[1, 1, 0, 2, 0, 2]-variantVaccin115-variantDpt3","[1, 1, 0, 2, 0, 2]",2159605.0,2159616.0,2159624.0,2159615.0,7.788880963698615,16892.0,16689.0,16782.0,16787.666666666668,82.97121321411554,,,,,,0.782180074596975,0.7727762713371266,0.7770797138761192,0.7773453532700736,0.003843678980109161,0.7800785343094628,0.770703922513061,0.7749986954050087,0.7752603840758442,0.0038316399712257235,23.0,27.0,22.0,24.0,2.160246899469287
573,"[1, 1, 0, 2, 0, 3]-variantVaccin115-variantDpt4","[1, 1, 0, 2, 0, 3]",2165400.0,2165412.0,2165410.0,2165407.3333333335,5.2493385826745405,15988.0,15720.0,15778.0,15828.666666666666,115.12698303274617,,,,,,0.7383393368430775,0.7259588475541837,0.728637994652283,0.7309787263498482,0.00531842065642881,0.7383314945855844,0.7259551598001869,0.7286336203134445,0.7309734248997386,0.005316604794201699,9.0,9.0,10.0,9.333333333333334,0.4714045207910317
574,"[1, 1, 0, 2, 0, 4]-variantVaccin115-variantDpt5","[1, 1, 0, 2, 0, 4]",2165423.0,2165423.0,2165423.0,2165423.0,0.0,16338.0,16310.0,16379.0,16342.333333333334,28.33529404980455,,,,,,0.7544946183724843,0.7532015684695322,0.7563880128732354,0.7546947332384173,0.0013085339007577364,0.7544946183724843,0.7532015684695322,0.7563880128732354,0.7546947332384173,0.0013085339007577364,7.0,7.0,7.0,7.0,0.0
575,"[1, 1, 0, 2, 1, 0]-variantVaccin116-variantDpt1","[1, 1, 0, 2, 1, 0]",535457.0,533621.0,499943.0,523007.0,16325.926129932108,4484.0,4468.0,4006.0,4319.333333333333,221.65639073926013,,,,,,0.8374155160918616,0.837298382185109,0.8012913472135823,0.8253350818301843,0.017001555043058395,0.20707270588702528,0.2063338202281956,0.18499849682948782,0.19946834098156954,0.01023617051907456,210.0,318.0,364.0,297.3333333333333,64.54627969311804
576,"[1, 1, 0, 2, 1, 1]-variantVaccin116-variantDpt2","[1, 1, 0, 2, 1, 1]",2027795.0,2027822.0,2027381.0,2027666.0,201.82665829864993,20230.0,20602.0,20970.0,20600.666666666668,302.1052061046872,,,,,,0.9976353625489756,1.015966884667392,1.0343393767624338,1.015980541326267,0.014984354167457139,0.9342285548828105,0.9514076464506012,0.9684020166036844,0.9513460726456987,0.01395132526553411,46.0,44.0,51.0,47.0,2.943920288775949
577,"[1, 1, 0, 2, 1, 2]-variantVaccin116-variantDpt3","[1, 1, 0, 2, 1, 2]",2156732.0,2156760.0,2156942.0,2156811.3333333335,93.09970760188003,11640.0,11675.0,11702.0,11672.333333333334,25.381533094401966,,,,,,0.5397054432354136,0.5413212411209406,0.5425273373136599,0.5411846738900047,0.001156073672287511,0.5375393167986117,0.5391556291773016,0.5404024987265768,0.5390324815674967,0.0011721281751603141,22.0,24.0,24.0,23.333333333333332,0.9428090415820634
578,"[1, 1, 0, 2, 1, 3]-variantVaccin116-variantDpt4","[1, 1, 0, 2, 1, 3]",2165375.0,2165385.0,2165384.0,2165381.3333333335,4.496912521077347,10823.0,10931.0,10812.0,10855.333333333334,53.69254034676408,,,,,,0.4998210471627317,0.5048063046525214,0.4993109767135991,0.501312776176284,0.0024790588101778373,0.49980996784461973,0.5047974460417203,0.4993019839541743,0.5013031326135048,0.0024795405030224762,10.0,10.0,10.0,10.0,0.0
579,"[1, 1, 0, 2, 1, 4]-variantVaccin116-variantDpt5","[1, 1, 0, 2, 1, 4]",2165422.0,2165422.0,2165423.0,2165422.3333333335,0.4714045207910317,11146.0,11267.0,11024.0,11145.666666666666,99.20461458800973,,,,,,0.5147264597847441,0.5203142851601212,0.509092218933668,0.5147109879595111,0.004581402414891307,0.5147262220822444,0.5203140448771442,0.509092218933668,0.5147108286310188,0.004581304188050558,7.0,7.0,8.0,7.333333333333333,0.4714045207910317
580,"[1, 1, 0, 2, 2, 0]-variantVaccin117-variantDpt1","[1, 1, 0, 2, 2, 0]",341642.0,359236.0,330501.0,343793.0,11829.205580539492,1385.0,1517.0,1361.0,1421.0,68.58571279792899,,,,,,0.40539512120875065,0.4222850716520616,0.41179905658379246,0.41315974981486825,0.006962098392783426,0.06395978984244649,0.07005559652779157,0.06285146135420193,0.06562228257481334,0.0031673124741876764,364.0,364.0,364.0,364.0,0.0
581,"[1, 1, 0, 2, 2, 1]-variantVaccin117-variantDpt2","[1, 1, 0, 2, 2, 1]",2007460.0,2006608.0,2007704.0,2007257.3333333333,469.8292834163869,12534.0,12574.0,12298.0,12468.666666666666,121.77939982699137,,,,,,0.624371095812619,0.6266296157495634,0.6125404940170464,0.621180401859743,0.006178523757021095,0.5788245529857214,0.5806717671327958,0.5679259895179833,0.5758074365455003,0.005623815754565784,49.0,46.0,46.0,47.0,1.4142135623730951
582,"[1, 1, 0, 2, 2, 2]-variantVaccin117-variantDpt3","[1, 1, 0, 2, 2, 2]",2153866.0,2154114.0,2153878.0,2153952.6666666665,114.1850350187021,6353.0,6476.0,6310.0,6379.666666666667,70.34360114624657,,,,,,0.2949579964584612,0.30063404258084764,0.2929599540921074,0.29618399771047205,0.003250663300077183,0.2933837869090704,0.2990639704113238,0.2913980317009656,0.29461526300711993,0.0032484923798374093,28.0,29.0,27.0,28.0,0.816496580927726
